,name,locality,state,address,rating,text
397,Malaysian Mental Health Association,Petaling Jaya,Selangor,"8, Jalan 4/33, Off, Jalan Othman, Petaling Jaya, 46000, Petaling Jaya, Selangor, <span class=""extended-address"">Pjs 4</span>, <span class=""postal-code"">46050</span> <span class=""locality"">Petaling Jaya</span>, <span class=""region"">Selangor</span>, <span class=""country-name"">Malaysia</span>",1,"I've visited the place for a diagnostic from a 'psychologist' and let me tell you, don't get fooled by their professional looking website. MMHA is headquartered in a literal House. In front of a mosque. Initially I was surprised to see this. But I kept an open mind and still look forward to the diagnostic. Upon reaching I was greeted by the receptionist who was fidgety and not very easy to communicate with.

The psychologist came 30 minutes late and I went in to meet him.I have met other psychologist from other institutes but this 'psychologist' made me feel Incredibly Stressed and acted in a very intimidating way. When I tried to explain my situation with notes provided by my previous therapist. He did not want to listen to them. When I told him my situation he treated it like my problems were minor and brushed them off and I was just whining. There was also an MMHA intern in the room with me, which he did not introduce to me at all. When I asked him who she was, he grunted and just said she worked here. He asked a lot of questions that did not concern my matter and in the end just referred me to ""the mind faculty'.

In the end I think i felt worse of than if I never met him. His name is Dr. Navin Nair A/L Narayanan. He did not explain what accreditation he had, he just said 'I work In UM'. A quick google search shows he is not a psychiatrist or a psychologist. But only studies 'Psychology Medicine'.

Do note that at the physical place or the website they do not state how their psychologist are accredited. Not even the receptionist knows how he is accredited. Overall It was a negative experience for me. I recommend you seek somewhere else any ,come to this place if it's your last resort. Or just want an unprofessional checkup. But If you really need help urgently and can't afford to pay for the fees offered by other institutes, then go ahead and come here."
398,Malaysian Mental Health Association,Petaling Jaya,Selangor,"8, Jalan 4/33, Off, Jalan Othman, Petaling Jaya, 46000, Petaling Jaya, Selangor, <span class=""extended-address"">Pjs 4</span>, <span class=""postal-code"">46050</span> <span class=""locality"">Petaling Jaya</span>, <span class=""region"">Selangor</span>, <span class=""country-name"">Malaysia</span>",3,It is good for mental health wellness
399,Malaysian Mental Health Association,Petaling Jaya,Selangor,"8, Jalan 4/33, Off, Jalan Othman, Petaling Jaya, 46000, Petaling Jaya, Selangor, <span class=""extended-address"">Pjs 4</span>, <span class=""postal-code"">46050</span> <span class=""locality"">Petaling Jaya</span>, <span class=""region"">Selangor</span>, <span class=""country-name"">Malaysia</span>",3,The Caregivers programme was good.
400,Malaysian Mental Health Association,Petaling Jaya,Selangor,"8, Jalan 4/33, Off, Jalan Othman, Petaling Jaya, 46000, Petaling Jaya, Selangor, <span class=""extended-address"">Pjs 4</span>, <span class=""postal-code"">46050</span> <span class=""locality"">Petaling Jaya</span>, <span class=""region"">Selangor</span>, <span class=""country-name"">Malaysia</span>",5,Highly recommend the Caregiver Education Course
401,Malaysian Mental Health Association,Petaling Jaya,Selangor,"8, Jalan 4/33, Off, Jalan Othman, Petaling Jaya, 46000, Petaling Jaya, Selangor, <span class=""extended-address"">Pjs 4</span>, <span class=""postal-code"">46050</span> <span class=""locality"">Petaling Jaya</span>, <span class=""region"">Selangor</span>, <span class=""country-name"">Malaysia</span>",4,"Went for a talk (understanding mental illness) conducted by the Malaysian Mental Health Association, staffs were friendly."
402,Eve Psychosocial Rehabilitation Centre,Petaling Jaya,Selangor,"<span class=""street-address"">91, Jalan Templer</span>, <span class=""extended-address"">Pjs 7</span>, <span class=""postal-code"">46050</span> <span class=""locality"">Petaling Jaya</span>, <span class=""region"">Selangor</span>, <span class=""country-name"">Malaysia</span>",5,Cozy environment. Staffs here are experienced and knows what they are doing. Pricing here is affordable and definitely would not break your wallet. Management here are all helpful as well. Highly recommended 🌟
403,Eve Psychosocial Rehabilitation Centre,Petaling Jaya,Selangor,"<span class=""street-address"">91, Jalan Templer</span>, <span class=""extended-address"">Pjs 7</span>, <span class=""postal-code"">46050</span> <span class=""locality"">Petaling Jaya</span>, <span class=""region"">Selangor</span>, <span class=""country-name"">Malaysia</span>",5,"Experienced and caring team at Eve. Fully trust them and their process for the care and therapy they map out for you.

Was happy with the therapist Rozana assigned me to. Clicked immediately and happy with my whole experience.

Would 100% recommend to anyone in need."
404,Eve Psychosocial Rehabilitation Centre,Petaling Jaya,Selangor,"<span class=""street-address"">91, Jalan Templer</span>, <span class=""extended-address"">Pjs 7</span>, <span class=""postal-code"">46050</span> <span class=""locality"">Petaling Jaya</span>, <span class=""region"">Selangor</span>, <span class=""country-name"">Malaysia</span>",1,How can the owner Jared David gave a 5 star review to his own centre & he unashamedly replied to his own review. It's so hypocritical. Where's your conscience people as your actions will mislead the innocent individuals in joining your centre by relying on these false representations.
405,Eve Psychosocial Rehabilitation Centre,Petaling Jaya,Selangor,"<span class=""street-address"">91, Jalan Templer</span>, <span class=""extended-address"">Pjs 7</span>, <span class=""postal-code"">46050</span> <span class=""locality"">Petaling Jaya</span>, <span class=""region"">Selangor</span>, <span class=""country-name"">Malaysia</span>",5,Humane and caring staff. Very comfortable and efficient services provided for people with mental health issues. Highly recommended.
406,Eve Psychosocial Rehabilitation Centre,Petaling Jaya,Selangor,"<span class=""street-address"">91, Jalan Templer</span>, <span class=""extended-address"">Pjs 7</span>, <span class=""postal-code"">46050</span> <span class=""locality"">Petaling Jaya</span>, <span class=""region"">Selangor</span>, <span class=""country-name"">Malaysia</span>",5,All of the therapists here very kind and helpful. They help us to guide and bring the patient along with the family together. Recommended!
407,A. H. Lee Specialist Clinic,Petaling Jaya,Selangor,"<span class=""street-address"">38-1, Jalan 52/4</span>, <span class=""extended-address"">Bandar Baru Petaling Jaya</span>, <span class=""postal-code"">46200</span> <span class=""locality"">Petaling Jaya</span>, <span class=""region"">Selangor</span>, <span class=""country-name"">Malaysia</span>",4,"The psychiatrist was very good, but one of the nurse/customer service could be better serving the customers"
408,A. H. Lee Specialist Clinic,Petaling Jaya,Selangor,"<span class=""street-address"">38-1, Jalan 52/4</span>, <span class=""extended-address"">Bandar Baru Petaling Jaya</span>, <span class=""postal-code"">46200</span> <span class=""locality"">Petaling Jaya</span>, <span class=""region"">Selangor</span>, <span class=""country-name"">Malaysia</span>",4,"Good psychiatrist, looking forward after first treatment. I am so depressed since MCO..."
409,A. H. Lee Specialist Clinic,Petaling Jaya,Selangor,"<span class=""street-address"">38-1, Jalan 52/4</span>, <span class=""extended-address"">Bandar Baru Petaling Jaya</span>, <span class=""postal-code"">46200</span> <span class=""locality"">Petaling Jaya</span>, <span class=""region"">Selangor</span>, <span class=""country-name"">Malaysia</span>",5,"Great place with an understanding psychiatrists. Make sure to set an appointment before going, just to make sure that you don’t have to wait for a long time to see the doctor."
410,A. H. Lee Specialist Clinic,Petaling Jaya,Selangor,"<span class=""street-address"">38-1, Jalan 52/4</span>, <span class=""extended-address"">Bandar Baru Petaling Jaya</span>, <span class=""postal-code"">46200</span> <span class=""locality"">Petaling Jaya</span>, <span class=""region"">Selangor</span>, <span class=""country-name"">Malaysia</span>",2,"Waiting times are a nightmare. Appointments are booked at least a month ahead, otherwise you are on the 'waiting list' whereby you show up when doors open and wait for a chance that another patient will be late or if the doctor is able to squeeze in 10 minutes for your consultation. Even with appointments, you need to wait at least half an hour to an hour.

Nurses are rude and irritable. Most patients are elderly and are quite lost or confused, they get snapped at if they ask too many questions. A patient was asking if they had a mirror because she needed to apply topical cream to a rash on her forehead and the nurse shouted ""no mirrors we can't have mirrors here don't you know that, go find your own mirror""

Doctor Lee however is gentle and seems to be quite tactical at prescribing medications. However do not expect therapy or counselling. It is strictly psychiatry.

There is a long wait, whether it's already set or at least an hour. It is recommended to have a meal nearby. Nurses are not kind and will be scolded for asking small questions. The doctor is good, just to help you choose medicine, but time is limited, so no psychological analysis"
411,A. H. Lee Specialist Clinic,Petaling Jaya,Selangor,"<span class=""street-address"">38-1, Jalan 52/4</span>, <span class=""extended-address"">Bandar Baru Petaling Jaya</span>, <span class=""postal-code"">46200</span> <span class=""locality"">Petaling Jaya</span>, <span class=""region"">Selangor</span>, <span class=""country-name"">Malaysia</span>",1,I have an appointment and they told me to wait two hours.
412,"Pusat Pakar Psikologi Jiwadamai, Shah Alam",Shah Alam,Selangor,"Tingkat 1, No, <span class=""street-address"">19, Jalan Kristal As7/As</span>, <span class=""extended-address"">Seksyen 7</span>, <span class=""postal-code"">40000</span> <span class=""locality"">Shah Alam</span>, <span class=""region"">Selangor</span>, <span class=""country-name"">Malaysia</span>",5,"Comprehensive child and adult psychology center. Clinical psychologist, occupational therapist, speech therapist and visiting psychiatrist. Even free service for the B40. Very convenient and we received good feedback from many of our patients. Keep it up Jiwadamai !"
413,"Pusat Pakar Psikologi Jiwadamai, Shah Alam",Shah Alam,Selangor,"Tingkat 1, No, <span class=""street-address"">19, Jalan Kristal As7/As</span>, <span class=""extended-address"">Seksyen 7</span>, <span class=""postal-code"">40000</span> <span class=""locality"">Shah Alam</span>, <span class=""region"">Selangor</span>, <span class=""country-name"">Malaysia</span>",4,"Easily accessible, helpful providers and held good practical seminar for the people :)"
